Fecha;PM10;PM2-5;Velocidad;Precipitacion;Direccion;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiacion;HR
28/06/2024 17:00;35,6;16;0;0;0;20,7;0,7;10,9;40;38,7;0;16,5;0;64
28/06/2024 18:00;33,8;20;0;0;0;16,7;0,9;8,6;51,52;44,4;0;15,6;0;65
28/06/2024 19:00;31;27;0;0;0;3,8;1,4;21,9;69,5;70,1;0;14;0;71
28/06/2024 20:00;36,8;33;0;0;0;1;2,4;62;74,25;113,6;0;13,8;0;74
28/06/2024 21:00;41,8;41,8;0;0;0;0,8;2,3;89;55,26;127,4;0;13,5;0;76
28/06/2024 22:00;51,7;36;0;0;0;0,6;1,6;62,3;46,05;94,3;0;13,2;0;77
28/06/2024 23:00;56,8;31;0;0,5;0;0,6;1,4;52,3;46,62;84,7;0;13,2;0;77
29/06/2024 0:00;56,4;24;0;0;0;0,4;1,3;58;42,02;87,3;0;12,7;0;82
29/06/2024 1:00;48,9;27;0;0,3;0;0,6;1,1;51,3;42,6;80,9;0;12,8;0;82
29/06/2024 2:00;45,4;29;0;9,2;0;0,8;0,6;18,1;33,96;41,7;0;12,4;0;81
29/06/2024 3:00;37,1;19;0;1,2;0;4,3;0,4;7,2;32,09;29,5;0;11,6;0;84
29/06/2024 4:00;30,2;14;0;0,1;0;3,6;0,4;6,1;32,67;28,7;0;11,8;0;85
29/06/2024 5:00;29,1;10;0;0;0;1,9;0,4;12,1;33,96;35,7;0;11,6;0;85
29/06/2024 6:00;21,3;10;0;0;0;0,5;0,7;39;38,85;65,9;0;11,4;0;85
29/06/2024 7:00;16,3;16;0;0;0;1,7;1,1;54;40;81,8;0;11,9;0;85
29/06/2024 8:00;18;18;0;0,1;0;6,3;1,1;47,7;43,31;77,7;0;14,8;0;77
29/06/2024 9:00;19,5;19;0;0;0;17,6;0,9;29,2;43,31;59,4;0;19,2;0;56
29/06/2024 10:00;26;26;0;0;0;30,4;0,6;13,8;29,21;34,1;0;21,1;0;48
29/06/2024 11:00;22,3;14;0;0;0;38,1;0,4;8,7;21,3;23,5;0;22,5;0;43
29/06/2024 12:00;20;20;0;0;0;35,3;0,3;6,6;12,52;15,2;0;22,4;0;43
29/06/2024 13:00;14,2;12;0;0;0;31,2;0,2;3,3;5,47;7,2;0;22,4;0;39
29/06/2024 14:00;10,4;6;0;0;0;38,4;0,4;4,8;16,12;16;0;23,6;0;37
29/06/2024 15:00;16,9;5;0;0;0;46,1;0,6;4,7;33,1;27,6;0;19,9;0;54
29/06/2024 16:00;20,2;19;0;0;0;46,5;0,5;6,2;25,33;23,8;0;19,8;0;58
29/06/2024 17:00;40,3;27;0;0;0;42,7;0,4;3,7;21,01;18,3;0;19,2;0;59
29/06/2024 18:00;35,4;19;0;1;0;22;0,5;3,3;26,33;21,6;0;16,2;0;72
29/06/2024 19:00;24,6;15;0;0,1;0;2;1;15,4;44,47;46,3;0;14,8;0;77
29/06/2024 20:00;28,7;13;0;0;0;1,3;1,3;36,1;46,62;68,5;0;15,1;0;75
29/06/2024 21:00;27,2;20;0;0;0;7,8;0,8;10,8;37,27;36,7;0;15,3;0;75
29/06/2024 22:00;28,9;22;0;0;0;2;0,8;11;37,56;37,1;0;14,4;0;75
29/06/2024 23:00;22,4;18;0;0;0;0,5;1,2;43;36,7;68,5;0;14,1;0;77
30/06/2024 0:00;31,1;21;0;0;0;0,4;1,1;42,6;30,65;64;0;13,6;0;77
30/06/2024 1:00;25,2;17;0;0;0;3,4;0,4;8,9;23,31;25,1;0;12,8;0;76
30/06/2024 2:00;23,9;8;0;0;0;13,5;0,2;4,7;13,67;14,2;0;13,2;0;72
30/06/2024 3:00;23,8;6;0;0;0;19,7;0,1;0,9;5,04;4,3;0;13,4;0;71
30/06/2024 4:00;16,8;4;0;0;0;14;0,2;1,2;10,65;8,7;0;12,6;0;73
30/06/2024 5:00;13,7;10;0;0;0;18,2;0,1;0,8;9,21;7,3;0;12,6;0;72
30/06/2024 6:00;10,1;8;0;0;0;9,5;0,2;4,2;19;17,4;0;11,8;0;74
30/06/2024 7:00;13,9;7;0;0;0;8;0,4;17,3;21,01;31,9;0;13,2;0;70
30/06/2024 8:00;12,3;9;0;0;0;20,9;0,2;5,3;10,36;12,4;0;16,8;0;58
30/06/2024 9:00;9,3;9;0;0;0;27,6;0,1;3;4,32;6;0;19;0;50
30/06/2024 10:00;8,1;5;0;0;0;31,1;0,1;3,1;5,32;6,8;0;20,7;0;45
30/06/2024 11:00;7,4;3;0;0;0;35,6;0,1;2,3;5,18;6;0;22,5;0;41
30/06/2024 12:00;6,3;6;0;0;0;33;0,1;3,2;5,18;6,8;0;21,4;0;44
30/06/2024 13:00;5,8;0;0;0;0;29,1;0,1;3,5;4,03;6,3;0;22,2;0;41
30/06/2024 14:00;5,3;2;0;0;0;29,3;0,1;3,3;3,45;5,7;0;23;0;36
30/06/2024 15:00;4,5;3;0;0;0;39,2;0,2;3;12,38;11,6;0;22;0;45
30/06/2024 16:00;9;9;0;3,4;0;42,5;0,3;2,4;17,84;14,9;0;18,2;0;64
30/06/2024 17:00;0;25;0;12,8;0;22,6;0,3;4,3;21,44;19,3;0;13;0;82
30/06/2024 18:00;9,3;8;0;0;0;12,9;0,5;4,4;30,08;25,4;0;14;0;84
30/06/2024 19:00;17,4;16;0;0;0;3,3;0,9;11,6;41,88;40,7;0;14,4;0;84
30/06/2024 20:00;0;19;0;0;0;3,6;0,7;12,8;40,87;41,3;0;14,6;0;81
30/06/2024 21:00;0;16;0;2,2;0;3,8;0,6;7,6;35,69;32,4;0;14,5;0;79
30/06/2024 22:00;22,7;7;0;0,4;0;4,7;0,5;7,5;31,8;29,7;0;13,5;0;83
30/06/2024 23:00;20,5;6;0;0;0;1,5;0,7;20,3;36,98;46;0;13,3;0;84
1/07/2024 0:00;18,7;11;0;0;0;0,6;0,7;14,9;38,42;41,6;0;13,5;0;84
1/07/2024 1:00;14,3;11;0;0,1;0;1,8;0,5;6,5;33,67;29,9;0;13,5;0;83
1/07/2024 2:00;11,7;8;0;0;0;2,3;0,4;10;28,92;30,1;0;12,8;0;82
1/07/2024 3:00;17,1;11;0;0;0;1,5;0,4;9;25,04;26,5;0;12,7;0;83
1/07/2024 4:00;12,4;10;0;0;0;0,4;0,3;12,3;23,46;28,6;0;12,6;0;83
1/07/2024 5:00;13,2;9;0;0;0;1,4;0,2;7,9;18,71;20,9;0;13;0;81
1/07/2024 6:00;12,1;5;0;0;0;0,8;0,4;17,7;20,15;31,7;0;13,3;0;79
1/07/2024 7:00;12,4;9;0;0;0;0,5;0,7;39,2;21,3;54;0;13,4;0;80
1/07/2024 8:00;21,6;10;0;0;0;4,2;0,5;23,7;20,87;38,2;0;14,8;0;73
1/07/2024 9:00;15,6;10;0;0;0;10,6;0,4;17,7;22,02;33;0;17,2;0;63
1/07/2024 10:00;11,5;9;0;0;0;19,2;0,2;5,2;10,22;12,3;0;18,5;0;56
1/07/2024 11:00;11,3;7;0;0;0;24,5;0,1;2;2,3;3,6;0;20,4;0;50
1/07/2024 12:00;10,9;6;0;0;0;25,8;0,1;3,2;3,74;5,9;0;20,3;0;49
1/07/2024 13:00;7,8;5;0;0;0;28,4;0,1;1,8;3,02;3,9;0;21,4;0;44
1/07/2024 14:00;6,4;4;0;0;0;28,9;0,1;1,5;2,3;3,1;0;22,4;0;42
1/07/2024 15:00;5,6;2;0;0;0;28,9;0,1;2;4,03;4,8;0;23,5;0;39
1/07/2024 16:00;4,5;3;0;0;0;28,7;0,1;2,3;3,6;4,8;0;22,3;0;40
1/07/2024 17:00;10,2;1;0;0;0;26,3;0,2;3,6;8,2;9,3;0;21,7;0;43
1/07/2024 18:00;8,3;7;0;0;0;22,7;0,3;3,5;16,84;15,2;0;18,4;0;62
1/07/2024 19:00;14,8;9;0;0;0;13,2;0,5;6;29,36;26,4;0;16,7;0;71
1/07/2024 20:00;11;11;0;0;0;10,7;0,5;4,1;27,63;23,3;0;16,1;0;72
1/07/2024 21:00;21,1;13;0;0;0;7,4;0,5;8,3;28,49;28,1;0;15,6;0;70
1/07/2024 22:00;17,3;13;0;0;0;19,5;0,1;1,5;10,5;8,7;0;15,7;0;60
1/07/2024 23:00;12,7;7;0;0;0;13,7;0,3;2,8;18,13;15,5;0;15,2;0;63
2/07/2024 0:00;12,5;4;0;0;0;26;0,1;1,1;3,89;3,7;0;15,4;0;59
2/07/2024 1:00;9,8;3;0;0;0;25,9;0,2;0,3;2,59;2,1;0;14,7;0;61
2/07/2024 2:00;7,6;0;0;0;0;24,8;0,2;0,8;2,3;2,4;0;14,1;0;65
2/07/2024 3:00;6,2;3;0;0;0;24,2;0,2;0,5;3,02;2,6;0;13,7;0;66
2/07/2024 4:00;5,6;2;0;0;0;23,2;0,2;0,7;3,45;3,1;0;13,2;0;66
2/07/2024 5:00;4,9;2;0;0;0;21,4;0,2;1,2;5,32;4,9;0;13;0;67
2/07/2024 6:00;3,9;1;0;0;0;12,3;0,4;7,3;16,4;18,7;0;12,7;0;68
2/07/2024 7:00;3,4;2;0;0;0;4,4;0,8;36,6;35,98;61,4;0;14,2;0;65
2/07/2024 8:00;9,4;7;0;0;0;8,7;0,9;28,4;27,49;47,4;0;16,1;0;58
2/07/2024 9:00;10;10;0;0;0;15,3;0;14,7;21,59;29,7;0;20,2;0;46
2/07/2024 10:00;7,9;7;0;0;0;0;0;8,3;14,25;18,2;0;20,5;0;46
2/07/2024 11:00;6,9;6;0;0;0;18,7;0,3;0;#¡VALOR!;0;0;19,7;0;48
2/07/2024 12:00;6;3;0;0;0;22,9;0,3;5,8;8,78;11,9;0;20,3;0;45
2/07/2024 13:00;11;0;0;0;0;23,9;0,3;5,2;9,21;11,6;0;20,9;0;43
2/07/2024 14:00;8;2;0;0;0;24,8;0,2;3,3;5,76;7,3;0;21,2;0;43
2/07/2024 15:00;11,2;4;0;0;0;27;0,2;2,9;5,04;6,4;0;22;0;41
2/07/2024 16:00;8,1;2;0;0;0;25,1;0,2;3,6;6,62;8,2;0;21,8;0;41
2/07/2024 17:00;6,9;5;0;0;0;22,6;0,3;4,5;8,49;10,3;0;23;0;36
2/07/2024 18:00;6,1;5;0;0;0;14,4;0,5;7,2;14,97;17,6;0;18,8;0;47
2/07/2024 19:00;5;5;0;0;0;13;0,4;7;16,26;18,2;0;16,6;0;54
2/07/2024 20:00;7;7;0;0;0;10,3;0,5;6,9;19,43;20,3;0;16,1;0;57
2/07/2024 21:00;6;6;0;0;0;12,4;0,4;5,2;15,4;16;0;15,7;0;60
2/07/2024 22:00;6,6;6;0;0;0;14,8;0,3;2,9;10,22;10;0;15,2;0;65
2/07/2024 23:00;7;7;0;0;0;11,2;0,3;2,4;14,53;12,6;0;15,1;0;65
3/07/2024 0:00;6,4;6;0;0,1;0;11,1;0,3;2,2;13,53;11,6;0;14,2;0;71
3/07/2024 1:00;10,5;4;0;0;0;6,7;0,3;2,2;16,84;13,9;0;13,1;0;79
3/07/2024 2:00;15,2;1;0;0;0;7,8;0,3;2,2;15,69;13,1;0;13,3;0;75
3/07/2024 3:00;10,8;0;0;0;0;17;0,2;0,6;5,18;4,2;0;13,6;0;70
3/07/2024 4:00;8,1;2;0;0;0;17;0,2;0,2;5,9;4,4;0;13,6;0;66
